,id,name,corp_id,corp_name,at_present_fouds_id,at_present_fouds_name,job_duration_days,at_present_total_size,at_present_best_profit,at_present_fouds_num
2453,30202051,钟伟,80351345,中加基金,"010153,010154","中加中证500指数增强A,中加中证500指数增强C",1175,55000000.00000001,13.3,2
2454,30038872,邹唯,80498278,汇安基金,"005634,009566,010412,168601","汇安行业龙头混合,汇安泓阳三年持有期混合,汇安均衡优选混合,汇安裕阳定开混合",4680,2278000000.0,200.05,4
2455,30201386,郑伟,80066470,中信保诚基金,"009913,165528,550009","中信保诚成长动力,信诚鼎利,信诚中小盘混合",2859,835000000.0,351.25,3
2456,30652584,邹维,80280036,圆信永丰基金,"006564,010064,010065,501051","圆信永丰精选回报混合,圆信永丰兴研A,圆信永丰兴研C,圆信永丰汇利混合(LOF)",871,2763000000.0,146.25,4
2457,30686211,邹巍,80381452,中泰证券(上海)资管,"008112,008113,008238,008239,012206,012207","中泰中证500指数增强A,中泰中证500指数增强C,中泰沪深300增强A,中泰沪深300增强C,中泰沪深300量化优选增强A,中泰沪深300量化优选增强C",551,371000000.0,57.6,6
2458,30675441,张望,80522693,鹏扬基金,"008501,008502,009114,009115,009426,009427,010465,010466","鹏扬聚利六个月持有期债券A,鹏扬聚利六个月持有期债券C,鹏扬景泓回报灵活配置混合A,鹏扬景泓回报灵活配置混合C,鹏扬景惠六个月持有期混合A,鹏扬景惠六个月持有期混合C,鹏扬景创混合A,鹏扬景创混合C",451,6584000000.0,16.82,8
2459,30716336,张文,80468996,前海联合,"002247,002248,002778,002779,004699,004700,005378,008160","新疆前海联合海盈货币A,新疆前海联合海盈货币B,新疆前海联合新思路混合A,新疆前海联合新思路混合C,前海联合汇盈货币A,前海联合汇盈货币B,前海联合泓元定开债券,前海联合淳安3年定开债券",229,15647999999.999998,11.94,8
2460,30726691,张韡,80053708,汇添富基金,"011826,011827","汇添富健康生活一年持有混合A,汇添富健康生活一年持有混合C",81,1423000000.0,9.35,2
2461,30733033,张为,80508391,中航基金,180801,首钢绿能,7,-100000000.0,0.0,1
2462,30731872,张文博,80365985,北信瑞丰,"004557,004829,005376","北信瑞丰鼎丰灵活配置混合,北信瑞丰兴瑞灵配,北信瑞丰华丰灵配",39,85000000.0,3.77,3
2463,30734880,郑伟彬,80000223,嘉实基金,006803,嘉实互通精选股票,3,9000000.0,0.0,1
2464,30695865,周文超,80403111,浙商证券资管,"007431,512190","浙商之江凤凰联接,浙商之江凤凰ETF",49,72000000.0,9.67,2
2465,30589068,朱伟东,80560396,合煦智远基金,"006323,006324","合煦智远嘉选混合A,合煦智远嘉选混合C",1000,122000000.0,99.26,2
2466,30712083,张伟锋,80145102,东方红资产管理,"010506,169105,501049","东方红睿玺三年定开混合C,东方红睿华沪港深混合(LOF),东方红睿玺三年定开混合A",285,22187000000.0,19.73,3
2467,30047623,朱文辉,80201857,华宸未来基金,"000104,006258","华宸未来稳健添利债券A,华宸未来稳健添利债券C",2267,87000000.0,11.0,2
2468,30550884,曾文宏,80068180,诺德基金,"005082,005083,005295","诺德量化蓝筹增强混合A,诺德量化蓝筹增强混合C,诺德天富灵活配置混合",1391,483000000.0,36.23,3
2469,30666814,张文君,80168726,平安基金,"007238,007239,010643,011684","平安养老2035(FOF)A,平安养老2035(FOF)C,平安养老2025一年持有期混合(FOF),平安养老2045五年持有混合(FOF)",726,1208000000.0,43.25,4
2470,30718517,张文洁,80045188,申万菱信基金,010735,申万稳健养老一年持有混合发起式(FOF),166,299000000.0,0.5,1
2471,30726164,赵伟捷,80036797,摩根士丹利华鑫基金,009893,大摩优悦安和混合,102,94000000.0,15.79,1
2472,30040506,张文琍,80000243,长信基金,"002858,002859,003349,003869,004220,005068,163003,163008,519940,519941,519953,519985","长信富平纯债一年定开债A,长信富平纯债一年定开债C,长信稳益纯债,长信稳势纯债,长信纯债壹号债券C,长信富海纯债一年定开债A,长信利鑫债券(LOF)C,长信利鑫债券(LOF)A,长信富全纯债一年定开债C,长信富全纯债一年定开债A,长信富海纯债一年定开债C,长信纯债壹号债券A",5679,7295000000.0,110.26,12
2473,30334675,张文平,80168726,平安基金,"003286,005750,005751,007017,007018,007019,007053,007054,007055,007645,007646,007647,009053,009404,010651,010652,011175,011176,700005,700006","平安惠享纯债A,平安双债添益债券A,平安双债添益债券C,平安如意中短债A,平安如意中短债C,平安如意中短债E,平安季开鑫定开债A,平安季开鑫定开债C,平安季开鑫定开债E,平安季享裕定开债A,平安季享裕定开债C,平安季享裕定开债E,平安合庆定开债,平安惠享纯债C,平安双季增享6个月持有债券A,平安双季增享6个月持有债券C,平安恒鑫混合A,平安恒鑫混合C,平安添利债券A,平安添利债券C",2144,11849000000.0,21.45,20
2474,30558665,张玮升,80064225,工银瑞信基金,"005526,008166,008167","工银新生代消费混合,工银消费股票A,工银消费股票C",1326,969999999.9999999,147.68,3
2475,30670568,郑巍山,80000237,银河基金,"006128,006945,008387,519674","银河和美生活混合,银河臻选多策略混合A,银河臻选多策略混合C,银河创新成长混合",765,14912000000.0,155.16,4
2476,30040539,周蔚文,80065113,中欧基金,"001117,001881,001885,001890,004237,004740,005787,006529,006530,166001,166002,166023","中欧精选定期开放混合A,中欧新趋势混合E,中欧新蓝筹混合E,中欧精选定期开放混合E,中欧新蓝筹混合C,中欧瑞丰灵活配置混合C,中欧新趋势混合C,中欧匠心两年持有期混合A,中欧匠心两年持有期混合C,中欧新趋势混合A,中欧新蓝筹混合A,中欧瑞丰灵活配置混合(LOF)A",5194,47728000000.0,414.19,12
2477,30569624,郑文旭,80351991,鑫元基金,"000655,000910,000911,001601,001602,006631,006632,006993,007050,007551","鑫元稳利债券,鑫元合丰纯债C,鑫元合丰纯债A,鑫元鑫新收益灵活配置混合A,鑫元鑫新收益灵活配置混合C,鑫元臻利A,鑫元臻利C,鑫元承利三个月定开债,鑫元恒利三个月定开债,鑫元泽利债券",1224,7742000000.0,43.73,10
2478,30295490,张文玥,80000223,嘉实基金,"000464,000487,000488,000618,000917,001812,003460,004173,007696,070008,070028,070029,070088,511960","嘉实活期宝货币,嘉实3个月理财债券A,嘉实3个月理财债券E,嘉实薪金宝货币,嘉实快线货币A,嘉实货币E,嘉实现金宝,嘉实增益宝货币,嘉实融享货币,嘉实货币A,嘉实安心货币A,嘉实安心货币B,嘉实货币B,嘉实快线货币H",2497,131089000000.00002,24.6,14
2479,30560529,朱未一,80381452,中泰证券(上海)资管,"008402,008403","中泰中证可转债及可交债指数A,中泰中证可转债及可交债指数C",512,51000000.0,5.58,2
2480,30699231,张婉玉,80161341,财通基金,"002957,002958","财通财通宝货币A,财通财通宝货币B",398,8694000000.0,2.38,2
2481,30732193,曾琬云,80356155,永赢基金,010092,永赢华嘉信用债,34,252999999.99999997,0.99,1
2482,30136170,赵栩,80064225,工银瑞信基金,"005390,005391,006220,006221,006724,008142,008143,008249,008250,011614,011615,159709,159905,159958,159970,481012,510060,510530,510850,515830,518660,588050","工银创业板ETF联接A,工银创业板ETF联接C,工银上证50ETF联接A,工银上证50ETF联接C,工银深证红利ETF联接C,工银瑞信黄金ETF联接A,工银瑞信黄金ETF联接C,工银深证100ETF联接A,工银深证100ETF联接C,工银科创板50ETF联接A,工银科创板50ETF联接C,工银瑞信深证物联网50ETF,工银深证红利ETF,工银瑞信创业板ETF,工银瑞信深证100ETF,工银深证红利ETF联接A,工银上证央企ETF,工银中证500ETF,工银瑞信上证50ETF,工银瑞信中证800ETF,工银瑞信黄金ETF,工银上证科创50成份ETF",3527,12606000000.0,297.13,22
2483,30189730,郑希,80000229,易方达基金,"001513,010013,506002","易方达信息产业混合,易方达信息行业精选股票,易方达科创板两年定开混合",3181,12405000000.0,149.7,3
2484,30038277,邹曦,80000231,融通基金,"002989,008382,009241,009277,011011,161606,161610","融通通乾研究精选混合,融通产业趋势股票,融通领先成长混合(LOF)C,融通行业景气混合C,融通产业趋势2年封闭运作混合,融通行业景气混合A,融通领先成长混合(LOF)A",4937,13418000000.0,300.95,7
2485,30310503,张雪,80036797,摩根士丹利华鑫基金,"000024,000025,001859,001860,009752,233005","大摩双利增强债券A,大摩双利增强债券C,大摩增值18个月开放债券A,大摩增值18个月开放债券C,大摩灵动优选债券,大摩强收益债券",2379,11956000000.0,53.67,6
2486,30056226,周欣,80000250,华宝基金,"005883,241001","华宝港股通香港精选混合,华宝海外中国成长混合",4183,221000000.0,90.12,2
2487,30355271,张旭,80703549,东兴基金管理,"004696,012297,012298","东兴量化优享混合,东兴宸瑞量化混合A,东兴宸瑞量化混合C",1917,6000000.0,34.39,3
2488,30414349,邹欣,80036742,兴证全球基金,163409,兴全绿色投资混合(LOF),1992,3199000000.0,130.29,1
2489,30304973,张勋,80000238,泰达宏利基金,"001267,012126,012127,162202,162204,162208","泰达宏利蓝筹混合,泰达宏利新能源股票A,泰达宏利新能源股票C,泰达宏利周期混合,泰达宏利行业混合,泰达宏利首选企业股票",2397,2177000000.0,190.01,6
2490,30490440,张翔,80147736,西部利得基金,673110,西部利得新润混合,1932,523000000.00000006,80.55,1
2491,30699736,张序,80000228,华安基金,"000312,000313,002179","华安沪深300增强A,华安沪深300增强C,华安事件驱动量化策略混合",392,880000000.0000001,62.14,3
2492,30650556,张翔,80016241,中金公司,"920002,920922","中金精选股票A,中金精选股票C",314,523000000.00000006,19.9,2
2493,30734647,张欣,80000064,华安证券,970034,华安证券合赢三个月定开,3,-100000000.0,0.0,1
2494,30063397,周小波,80045188,申万菱信基金,"001156,011800,310328","申万菱信新能源汽车混合,申万菱信价值精选混合,申万菱信新动力混合",349,6766000000.0,31.18,3
2495,30643366,赵宪成,80064225,工银瑞信基金,"002379,002380,002387,005699,005700,007512","工银香港中小盘人民币,工银香港中小盘美元,工银沪港深股票A,工银新经济人民币,工银新经济美元,工银沪港深股票C",902,4050000000.0,116.71,6
2496,30051822,赵晓东,80044515,国海富兰克林基金,"000065,002361,002362,008515,011152,011468,011469,450002,450009","国富焦点驱动混合,国富恒瑞债券A,国富恒瑞债券C,国富基本面优选混合,国富兴海回报混合,国富竞争优势三年持有期混合A,国富竞争优势三年持有期混合C,国富弹性市值混合,国富中小盘股票",4302,19974000000.0,406.5,9
2497,30171130,赵旭东,80000235,银华基金,"008002,008677,009541,009935,009936","银华稳晟39个月定开债,银华中债1-3年国开行债券,银华中债1-3年农发行债券指数,银华长江经济带主题债券A,银华长江经济带主题债券C",587,20441000000.0,5.19,5
2498,30733038,朱小东,80508391,中航基金,180801,首钢绿能,7,-100000000.0,0.0,1
2499,30075266,章旭峰,80000221,富国基金,"001268,004183,005609,011113","富国国家安全主题混合,富国产业升级混合,富国军工主题混合A,富国军工主题混合C",3466,12647000000.0,162.33,4
2500,30534754,章潇枫,80091787,浦银安盛基金,"004126,005200,005201,005898,006464,006465,007068,007069,007772,166401,519111,519112,519322,519323,519324,519325,519326,519327,519328,519329,519332,519333","浦银安盛稳健增利债券A,浦银安盛普瑞纯债A,浦银安盛普瑞纯债C,浦银安盛盛泽定开债券,浦银安盛普益纯债A,浦银安盛普益纯债C,浦银安盛普丰纯债债券A,浦银安盛普丰纯债债券C,浦银安盛盛煊定开债券,浦银安盛稳健增利债券C,浦银安盛优化收益债券A,浦银安盛优化收益债券C,浦银安盛盛元定开债A,浦银安盛盛元定开债C,浦银安盛盛鑫定开债A,浦银安盛盛鑫定开债C,浦银安盛幸福聚益定开债A,浦银安盛幸福聚益定开债C,浦银安盛盛泰纯债债券A,浦银安盛盛泰纯债债券C,浦银安盛盛达纯债债券A,浦银安盛盛达纯债债券C",1491,34098000000.0,24.21,22
2501,30733115,张晓峰,80036742,兴证全球基金,"010673,010674","兴全中证800六个月持有指数A,兴全中证800六个月持有指数C",21,2877000000.0,1.32,2
2502,30040527,郑晓辉,80000222,华夏基金,"000021,001924","华夏优势增长混合,华夏国企改革混合",3471,7278000000.0,170.26,2
2503,30436500,翟秀华,80036742,兴证全球基金,"000575,001819,005712,009611,009612","兴全添利宝货币,兴全稳益定开债发起式,兴全祥泰定期开放债券,兴全汇享一年持有混合A,兴全汇享一年持有混合C",1915,140778000000.0,25.12,5
2504,30176255,周雪军,80000246,海富通基金,"010568,010569,010790,010791,519003,519133,519139","海富通惠睿精选混合A,海富通惠睿精选混合C,海富通均衡甄选混合A,海富通均衡甄选混合C,海富通收益增长混合,海富通改革驱动混合,海富通沪港深灵活配置混合",3160,13406000000.0,243.11,7
2505,30057836,邹新进,80043374,国联安基金,"002367,003275,003276,006138,257010","国联安安稳混合,国联安添利增长债A,国联安添利增长债C,国联安价值优选股票,国联安小盘精选混合",4118,1392000000.0,185.46,5
2506,30699472,曾新杰,80000221,富国基金,"006218,011308","富国生物医药科技混合A,富国生物医药科技混合C",397,1219000000.0,68.67,2
2507,30363639,查晓磊,80156777,浙商基金,"002967,007177,007178,007216,007217,009181,009182,009353,009354,009568,009569,009677,009678,010148,010149,010539,010540,010552,010553,010876,010877","浙商大数据智选消费混合,浙商智能行业优选混合A,浙商中华预期高股息A,浙商中华预期高股息C,浙商智能行业优选混合C,浙商智多兴稳健回报一年持有混合A,浙商智多兴稳健回报一年持有混合C,浙商科创一个月滚动持有混合A,浙商科创一个月滚动持有混合C,浙商智多宝稳健一年持有期A,浙商智多宝稳健一年持有期C,浙商智多益稳健一年持有期混合A,浙商智多益稳健一年持有期混合C,浙商智选经济动能混合A,浙商智选经济动能混合C,浙商智多金稳健一年持有A,浙商智多金稳健一年持有C,浙商智选领航三年持有混合A,浙商智选领航三年持有混合C,浙商智选先锋一年持有混合A,浙商智选先锋一年持有混合C",2134,6042000000.0,159.4,21
2508,30476895,曾雪兰,80000248,广发基金,"000389,000475,000476,001134,002183,005092,270004,270014,270046,511920,519858,519859","广发天天红货币A,广发天天利货币A,广发天天利货币B,广发天天利货币E,广发天天红货币B,广发货币C,广发货币A,广发货币B,广发景荣纯债,广发货币E,广发现金宝场内货币A,广发现金宝场内货币B",1788,209411000000.0,16.08,12
2509,30063211,张西林,80036782,招商基金,"002628,002629,010503,010504,161722","招商安博灵活配置混合A,招商安博灵活配置混合C,招商稳兴混合A,招商稳兴混合C,招商丰泰混合(LOF)",1523,994999999.9999999,116.18,5
2510,30555349,张晓龙,80000238,泰达宏利基金,"005221,005222,006306,007688,007694,007695,009355","泰达宏利全能混合(FOF)A,泰达宏利全能混合(FOF)C,泰达宏利泰和平衡养老(FOF),泰达养老2040三年持有混合(FOF)A,泰达养老2040三年持有混合(FOF)C,泰达养老2040三年持有混合(FOF)E,泰达泰和稳健养老一年(FOF)",1320,1434000000.0,28.83,7
2511,30572636,曾小丽,80048088,光大保德信基金,"003115,003116,003117,003118","光大诚鑫混合A,光大诚鑫混合C,光大吉鑫混合A,光大吉鑫混合C",1178,1240000000.0,39.29,4
2512,30620918,朱晓龙,80050229,上投摩根基金,"002654,007388,007389,376510","上投摩根策略精选混合,上投摩根研究驱动A,上投摩根研究驱动C,上投摩根大盘蓝筹股票",941,618000000.0,96.27,4
2513,30131007,张晓磊,80000095,国都证券,005247,国都量化精选混合,910,4000000.0,80.09,1
2514,30289564,张晓亮,10000018,中信证券,"900010,900090,900100","中信卓越成长两年持有混合A,中信卓越成长两年持有混合B,中信卓越成长两年持有混合C",378,14059000000.0,47.43,3
2515,30724749,张湘龙,80065990,建信基金,009147,建信新能源行业股票,133,2650000000.0,8.41,1
2516,30431800,朱小明,80280395,兴业基金,"510370,510860","兴业沪深300ETF,兴业上证50ETF",1179,299000000.0,35.9,2
2517,30362245,张晓南,80000251,景顺长城基金,"001455,005832,159935,512280,513980,515100","景顺长城中证500ETF联接,景顺MSCI中国A股国际通联接,景顺长城中证500ETF,景顺MSCI中国A股ETF,景顺长城中证港股通科技ETF,景顺长城红利低波动100ETF",1623,421000000.0,36.67,6
2518,30064895,周心鹏,80000226,博时基金,"000219,005265,005266,012153,012154","博时裕益混合,博时厚泽回报混合A,博时厚泽回报混合C,博时研究慧选混合A,博时研究慧选混合C",3709,1458000000.0,122.02,5
2519,30136600,张晓泉,80168726,平安基金,"000739,001515,011807,011808","平安新鑫先锋A,平安新鑫先锋C,平安研究精选混合A,平安研究精选混合C",1365,326000000.0,131.5,4
2520,30717398,张雪韬,80000222,华夏基金,"002936,002937,519800,519801","华夏沃利货币A,华夏沃利货币B,华夏保证金货币A,华夏保证金货币B",216,6057000000.0,1.55,4
2521,30732570,张笑天,80000248,广发基金,"005644,006595","广发沪港深龙头混合,广发港股通优质增长混合",28,4604000000.0,3.68,2
2522,30364527,张啸伟,80000221,富国基金,"002593,007016,011566,100026","富国美丽中国混合A,富国睿泽回报混合,富国美丽中国混合C,富国天合稳健优选混合",2127,11716000000.0,222.42,4
2523,30672137,郑晓曦,80000220,南方基金,"004224,007490,007491,011148","南方军工改革灵活配置混合A,南方信息创新混合A,南方信息创新混合C,南方军工改革灵活配置混合C",726,6695000000.0,114.23,4
2524,30560440,周欣宇,80036782,招商基金,"003156,003157,003269,003270,003452,003453,003571,003572,005594,005595,005648,005649,006473,006474,007051,007052,008813,008814,011944","招商招悦纯债A,招商招悦纯债C,招商招乾3个月定开债A,招商招乾3个月定开债C,招商招盛纯债A,招商招盛纯债C,招商招琪纯债A,招商招琪纯债C,招商添润3个月定开债A,招商添润3个月定开债C,招商添琪3个月定开债A,招商添琪3个月定开债C,招商中债1-5年进出口行A,招商中债1-5年进出口行C,招商中债3-5年国开行A,招商中债3-5年国开行C,招商中债-1-3年国开债A,招商中债-1-3年国开债C,招商金融债3个月定开债",1314,52665000000.0,22.63,19
2525,30638190,张晓圆,80548351,格林基金,"004865,004866,006184,006185,007710,007711,008484,008485,009407,009408,009738,009916,009917","格林货币A,格林货币B,格林泓鑫纯债A,格林泓鑫纯债C,格林泓泰三个月定开债A,格林泓泰三个月定开债C,格林泓裕一年定开债A,格林泓裕一年定开债C,格林泓远纯债A,格林泓远纯债C,格林泓安63个月定开债,格林泓利增强债券A,格林泓利增强债券C",924,9597000000.0,11.07,13
2526,30698267,郑雪莹,80042861,东方基金,"001987,002243,006210,006211,009976,400005,400006","东方金元宝货币,东方金证通货币A,东方臻宝纯债债券A,东方臻宝纯债债券C,东方金证通货币B,东方金账簿货币A,东方金账簿货币B",410,9746000000.0,2.62,7
2527,30567680,赵旭照,80523667,华泰保兴,"005522,006882,006883,007385,009124,009125","华泰保兴吉年福定开混合,华泰保兴健康消费A,华泰保兴健康消费C,华泰保兴安盈定开混合,华泰保兴科荣混合A,华泰保兴科荣混合C",1246,1705999999.9999998,79.3,6
2528,30121782,周云,80145102,东方红资产管理,"000480,001564","东方红新动力混合,东方红京东大数据混合",2100,2005999999.9999998,130.85,2
2529,30349733,张燕,80000200,中银证券,"003980,003981,005571,005572","中银证券瑞益灵活配置混合A,中银证券瑞益灵活配置混合C,中银证券新能源混合A,中银证券新能源混合C",1784,110000000.00000001,109.56,4
2530,30058432,周毅,80000235,银华基金,161812,银华深证100指数(LOF),4056,789000000.0,109.0,1
2531,30135006,张杨,80000237,银河基金,"007203,150103,519642,519679","银河新动能混合,银河银泰混合,银河智造混合,银河主题混合",3535,2574000000.0,249.69,4
2532,30364517,张洋,80064225,工银瑞信基金,"000195,000196,000236,001720,002006,002492,003401,009031,009032,009927,009928,164814","工银成长收益混合A,工银成长收益混合B,工银月月薪定期支付债券A,工银新增利混合,工银新得益混合,工银月月薪定期支付债券C,工银可转债债券,工银聚和一年定开混合A,工银聚和一年定开混合C,工银聚利18个月定开混合A,工银聚利18个月定开混合C,工银双债增强债券",2128,7059000000.0,50.51,12
2533,30040529,郑煜,80000222,华夏基金,"007592,288002","华夏价值精选混合,华夏收入混合",5421,2923000000.0,374.84,2
2534,30284695,郑昱,80205264,江信基金,003390,江信一年定开,2573,56999999.99999999,40.36,1
2535,30052601,张原,80000220,南方基金,"000554,001573,006541,008736,008737,160105,160106,202005","中国梦灵活配置混合,南方互联网+灵活配置混合,南方成份精选混合C,南方高股息股票A,南方高股息股票C,南方积极配置混合(LOF),南方高增长混合(LOF),南方成份精选混合A",4280,6545999999.999999,138.59,8
2536,30040512,张娅,80037023,华富基金,"006451,006452,007846,007847,008020,008021,008340,008341,012445,515980","华富恒定久期国开债A,华富恒定久期国开债C,华富中债-0-5年中高等级信用债指数A,华富中债-0-5年中高等级信用债指数C,华富中证人工智能产业ETF联接A,华富中证人工智能产业ETF联接C,华富中债-安徽信用债A,华富中债-安徽信用债C,华富新能源股票型发起式,华富中证人工智能产业ETF",4367,2230000000.0,215.61,10
2537,30418641,张韵,80036782,招商基金,"002456,002457,003861,003862,217018","招商安元灵活配置混合A,招商安元灵活配置混合C,招商兴福混合A,招商兴福混合C,招商安瑞进取债券",2075,1346000000.0,51.84,5
2538,30069125,庄园,80163340,安信基金,"001399,001400,001686,001687,003028,003029,003345,003346,005677,009766,009767,010707,010708,167501","安信鑫安得利混合A,安信鑫安得利混合C,安信新动力混合A,安信新动力混合C,安信新优选混合A,安信新优选混合C,安信新成长混合A,安信新成长混合C,安信永盛定开债券,安信平稳双利3个月持有混合A,安信平稳双利3个月持有混合C,安信平稳合盈一年持有混合A,安信平稳合盈一年持有混合C,安信宝利债券(LOF)",2882,6973000000.0,60.24,14
2539,30295855,赵耀,80205263,红塔红土,"001283,001284,002709,002710,002717,002718,005231,005232,006547,006548,009817,009818,011438,011439","红塔红土盛金新动力混合A,红塔红土盛金新动力混合C,红塔红土人人宝货币A,红塔红土人人宝货币B,红塔红土盛隆灵活配置A,红塔红土盛隆灵活配置C,红塔红土盛通混合型发起式A,红塔红土盛通混合型发起式C,红塔红土盛弘混合A,红塔红土盛弘混合C,红塔红土稳健精选混合A,红塔红土稳健精选混合C,红塔红土盛昌优选混合型A,红塔红土盛昌优选混合型C",2231,4687000000.0,84.26,14
2540,30323600,张彦,80000247,泰信基金,"003333,162907,290010","泰信智选成长混合,泰信中证锐联基本面400指数(LOF),泰信中证200指数",2351,114999999.99999999,37.49,3
2541,30475111,周崟,80064225,工银瑞信基金,008144,工银智远配置三个月混合(FOF),948,993000000.0,10.84,1
2542,30283599,周余,80446423,金信基金,"004077,004078,004222,004400,004401,004402,008571,008572","金信民发货币A,金信民发货币B,金信民旺债券A,金信民兴债券A,金信民兴债券C,金信民旺债券C,金信民达纯债A,金信民达纯债C",1641,759000000.0,109.02,8
2543,30515780,张英,80355783,国寿安保基金,"001096,001826,001931,009485,009790,011063,519878,519879","国寿安保聚宝盆货币A,国寿安保增金宝货币A,国寿安保鑫钱包货币A,国寿安保聚宝盆货币B,国寿安保增金宝货币B,国寿安保鑫钱包货币B,国寿安保场内实时申赎货币A,国寿安保场内实时申赎货币B",1621,35071000000.0,14.65,8
2544,30522353,张勇,80468996,前海联合,"005933,005934","前海联合先进制造混合A,前海联合先进制造混合C",919,126000000.0,2.89,2
2545,30525101,赵诣,80092233,农银汇理基金,"000336,001606,002190,006977","农银研究精选混合,农银工业4.0混合,农银新能源主题,农银汇理海棠三年定开混合",1546,20315000000.0,261.22,4
2546,30525085,张燕,80092233,农银汇理基金,"000039,000462,005815","农银高增长混合,农银主题轮动混合,农银汇理睿选灵活配置混合",1546,734000000.0,75.24,3
2547,30528542,周宇,80000229,易方达基金,"007976,007977,007978,161116","易方达黄金主题人民币C,易方达黄金主题美元现汇A,易方达黄金主题美元现汇C,易方达黄金主题人民币A",1515,180000000.0,18.42,4
2548,30553126,张棪,80000239,长城基金,"000254,000255,000333,000334,006045,006254,008652,008653,009001,009002,009324,009325,009831,009832,010603,010604","长城定开债A,长城定开债C,长城稳固收益债券A,长城稳固收益债券C,长城久瑞三个月定开债发起式,长城久悦债券,长城中债1-3年政金债A,长城中债1-3年政金债C,长城泰利纯债A,长城泰利纯债C,长城中债3-5年国开债指数A,长城中债3-5年国开债指数C,长城稳利纯债A,长城稳利纯债C,长城中债5-10年国开债指数A,长城中债5-10年国开债指数C",1377,22552000000.0,23.11,16
2549,30555339,张烨,80000225,大成基金,"011923,011926,090015","大成消费精选股票A,大成消费精选股票C,大成内需增长混合A",1357,1035000000.0,127.17,3
2550,30562988,钟贇,80036782,招商基金,"000126,004784","招商安润混合,招商稳健优选股票",1286,369000000.0,229.42,2
2551,30568345,张媛,80175498,英大基金,"001607,001608,001678,003446,003447,003713,003714","英大策略优选A,英大策略优选C,英大国企改革主题股票,英大睿鑫A,英大睿鑫C,英大睿盛A,英大睿盛C",1238,388000000.0,117.95,7
2552,30570420,周毅,80048752,中银基金,"000699,000817,005610,005690,006853,008662,010871,010884,163819,163825","中银薪钱包货币,中银安心回报,中银泰享定期开放债券,中银安享债券,中银汇享债券,中银澳享一年定开债发起式,中银信用增利债券(LOF)C,中银臻享债券,中银信用增利债券(LOF)A,中银互利半年定开债",1219,37015000000.0,20.59,10
2553,30574831,朱义,80128562,富安达基金,"001659,001660,002584,710002","富安达新动力混合,富安达行业轮动混合,富安达长盈灵活配置混合,富安达策略精选混合",1158,310000000.0,84.22,4
2554,30491432,周宇,80092233,农银汇理基金,"006758,007496,008355,010642,660009,660109","农银汇理金禄债券,农银汇理丰泽三年定开债,农银汇理金祺一年定开债,农银汇理瑞祥一年持有混合,农银增强收益债券A,农银增强收益债券C",1074,17647000000.0,27.37,6
2555,30585246,郅元,80000240,万家基金,"000764,002664,002665,004169,004170,004717,004718,007488,007489,519501,519507,519508,519511,519512,519513","万家货币E,万家瑞和灵活配置混合A,万家瑞和灵活配置混合C,万家现金增利货币A,万家现金增利货币B,万家天添宝货币A,万家天添宝货币B,万家民安增利12个月定开债A,万家民安增利12个月定开债C,万家货币R,万家货币B,万家货币A,万家日日薪货币A,万家日日薪货币B,万家日日薪货币R",1056,77696000000.0,7.88,15
2556,30670968,朱垚,80000243,长信基金,"004608,004609,004885,005305,005306,010199,010200,519933","长信乐信灵活配置混合A,长信乐信灵活配置混合C,长信先优债券,长信合利混合A,长信合利混合C,长信添利安心收益混合A,长信添利安心收益混合C,长信利发债券",761,3757000000.0,37.42,8
2557,30671192,邹运,80074234,信达澳银基金,"009988,011186,610005","信达澳银蓝筹精选股票,信达澳银至诚精选混合,信达澳银红利回报混合",756,4497000000.0,162.67,3
2558,30674554,周杨,80145102,东方红资产管理,"002803,010714,169105","东方红沪港深混合,东方红远见价值混合,东方红睿华沪港深混合(LOF)",717,12810000000.0,84.73,3
2559,30678637,张英,80147736,西部利得基金,"008668,673110,675031,675032,675071,675072,675081,675083","西部利得双盈一年定开债券,西部利得新润混合,西部利得天添鑫货币A,西部利得天添鑫货币B,西部利得天添金货币A,西部利得天添金货币B,西部利得祥盈债券A,西部利得祥盈债券C",672,2360000000.0,35.83,8
2560,30073410,朱赟,80000246,海富通基金,"005220,007090,007747","海富通聚优精选混合(FOF),海富通养老混合(FOF),海富通平衡养老(FOF)",644,436000000.00000006,59.91,3
2561,30134129,郑源,80068180,诺德基金,008079,诺德大类精选(FOF),553,650000000.0,38.67,1
2562,30685933,卓勇,80924817,惠升基金,"007877,007878,009287,009288,009763,009764,009765,010247,010248,010630,010631,010633,011536,011537","惠升和风纯债A,惠升和风纯债C,惠升和裕纯债债券A,惠升和裕纯债债券C,惠升和悦债券A,惠升和悦债券C,惠升和煦88个月定开债,惠升和泰纯债A,惠升和泰纯债C,惠升和睿兴利债券A,惠升和韵66个月定开债券,惠升和睿兴利债券C,惠升惠益混合A,惠升惠益混合C",584,16985000000.0,68.04,14
2563,30701119,张洋,80000221,富国基金,"000469,005920,008350,008351,009289,009642,100066,100068,161014","富国目标齐利一年期纯债债券,富国颐利纯债债券,富国中债1-5年国开行债券指数A,富国中债1-5年国开行债券指数C,富国长江经济带纯债债券,富国荣利纯债一年定开债发起式,富国纯债债券发起A/B,富国纯债债券发起C,富国汇利回报两年定期开放债券",383,3753000000.0,4.7,9
